 ID,Date,Water Level / Niveau d'eau (m),Grade,Symbol / Symbole,QA/QC,Discharge / Débit (cms),Grade,Symbol / Symbole,QA/QC
02AB006,2015-03-24T07:20:00-05:00,301.931,,,2,27.919,,,1
02AB006,2015-03-24T07:25:00-05:00,301.930,,,2,27.846,,,1
02AB006,2015-03-24T07:30:00-05:00,301.931,,,2,27.918,,,1
02AB006,2015-03-24T07:35:00-05:00,301.932,,,2,27.991,,,1
02AB006,2015-03-24T07:40:00-05:00,301.936,,,2,28.280,,,1
02AB006,2015-03-24T07:45:00-05:00,301.928,,,2,27.702,,,1
02AB006,2015-03-24T07:50:00-05:00,301.932,,,2,27.990,,,1
02AB006,2015-03-24T07:55:00-05:00,301.935,,,2,28.207,,,1
02AB006,2015-03-24T08:00:00-05:00,301.933,,,2,28.063,,,1
02AB006,2015-03-24T08:05:00-05:00,301.931,,,2,27.918,,,1
02AB006,2015-03-24T08:10:00-05:00,301.937,,,2,28.352,,,1
02AB006,2015-03-24T08:15:00-05:00,301.925,,,2,27.487,,,1
02AB006,2015-03-24T08:20:00-05:00,301.935,,,2,28.207,,,1
02AB006,2015-03-24T08:25:00-05:00,301.935,,,2,28.207,,,1
02AB006,2015-03-24T08:30:00-05:00,301.935,,,2,28.207,,,1
02AB006,2015-03-24T08:35:00-05:00,301.937,,,2,28.352,,,1
02AB006,2015-03-24T08:40:00-05:00,301.937,,,2,28.352,,,1
02AB006,2015-03-24T08:45:00-05:00,301.932,,,2,27.990,,,1
02AB006,2015-03-24T08:50:00-05:00,301.936,,,2,28.279,,,1
02AB006,2015-03-24T08:55:00-05:00,301.940,,,2,28.569,,,1
02AB006,2015-03-24T09:00:00-05:00,301.940,,,2,28.569,,,1
02AB006,2015-03-24T09:05:00-05:00,301.941,,,2,28.642,,,1
02AB006,2015-03-24T09:10:00-05:00,301.937,,,2,28.352,,,1
02AB006,2015-03-24T09:15:00-05:00,301.935,,,2,28.207,,,1
02AB006,2015-03-24T09:20:00-05:00,301.938,,,2,28.424,,,1
02AB006,2015-03-24T09:25:00-05:00,301.936,,,2,28.279,,,1
02AB006,2015-03-24T09:30:00-05:00,301.942,,,2,28.715,,,1
02AB006,2015-03-24T09:35:00-05:00,301.942,,,2,28.715,,,1
02AB006,2015-03-24T09:40:00-05:00,301.942,,,2,28.715,,,1
02AB006,2015-03-24T09:45:00-05:00,301.942,,,2,28.715,,,1
02AB006,2015-03-24T09:50:00-05:00,301.943,,,2,28.787,,,1
02AB006,2015-03-24T09:55:00-05:00,301.942,,,2,28.715,,,1
02AB006,2015-03-24T10:00:00-05:00,301.940,,,2,28.569,,,1
02AB006,2015-03-24T10:05:00-05:00,301.943,,,2,28.787,,,1
02AB006,2015-03-24T10:10:00-05:00,301.945,,,2,28.933,,,1
02AB006,2015-03-24T10:15:00-05:00,301.940,,,2,28.569,,,1
02AB006,2015-03-24T10:20:00-05:00,301.944,,,2,28.860,,,1
02AB006,2015-03-24T10:25:00-05:00,301.944,,,2,28.860,,,1
02AB006,2015-03-24T10:30:00-05:00,301.937,,,2,28.351,,,1
02AB006,2015-03-24T10:35:00-05:00,301.943,,,2,28.787,,,1
02AB006,2015-03-24T10:40:00-05:00,301.943,,,2,28.787,,,1
02AB006,2015-03-24T10:45:00-05:00,301.946,,,2,29.006,,,1
02AB006,2015-03-24T10:50:00-05:00,301.947,,,2,29.079,,,1
02AB006,2015-03-24T10:55:00-05:00,301.946,,,2,29.006,,,1
02AB006,2015-03-24T11:00:00-05:00,301.940,,,2,28.569,,,1
02AB006,2015-03-24T11:05:00-05:00,301.939,,,2,28.496,,,1
02AB006,2015-03-24T11:10:00-05:00,301.942,,,2,28.714,,,1
02AB006,2015-03-24T11:15:00-05:00,301.942,,,2,28.714,,,1
02AB006,2015-03-24T11:20:00-05:00,301.945,,,2,28.933,,,1
02AB006,2015-03-24T11:25:00-05:00,301.945,,,2,28.933,,,1
02AB006,2015-03-24T11:30:00-05:00,301.946,,,2,29.006,,,1
02AB006,2015-03-24T11:35:00-05:00,301.943,,,2,28.787,,,1
02AB006,2015-03-24T11:40:00-05:00,301.943,,,2,28.787,,,1
02AB006,2015-03-24T11:45:00-05:00,301.945,,,2,28.933,,,1
02AB006,2015-03-24T11:50:00-05:00,301.947,,,2,29.079,,,1
02AB006,2015-03-24T11:55:00-05:00,301.944,,,2,28.860,,,1
02AB006,2015-03-24T12:00:00-05:00,301.948,,,2,29.152,,,1
02AB006,2015-03-24T12:05:00-05:00,301.951,,,2,29.371,,,1
02AB006,2015-03-24T12:10:00-05:00,301.947,,,2,29.078,,,1
02AB006,2015-03-24T12:15:00-05:00,301.950,,,2,29.298,,,1
02AB006,2015-03-24T12:20:00-05:00,301.946,,,2,29.005,,,1
02AB006,2015-03-24T12:25:00-05:00,301.948,,,2,29.152,,,1
02AB006,2015-03-24T12:30:00-05:00,301.950,,,2,29.298,,,1
02AB006,2015-03-24T12:35:00-05:00,301.952,,,2,29.445,,,1
02AB006,2015-03-24T12:40:00-05:00,301.949,,,2,29.225,,,1
02AB006,2015-03-24T12:45:00-05:00,301.944,,,2,28.859,,,1
02AB006,2015-03-24T12:50:00-05:00,301.950,,,2,29.298,,,1
02AB006,2015-03-24T12:55:00-05:00,301.946,,,2,29.005,,,1
02AB006,2015-03-24T13:00:00-05:00,301.948,,,2,29.151,,,1
02AB006,2015-03-24T13:05:00-05:00,301.951,,,2,29.371,,,1
02AB006,2015-03-24T13:10:00-05:00,301.948,,,2,29.151,,,1
02AB006,2015-03-24T13:15:00-05:00,301.952,,,2,29.444,,,1
02AB006,2015-03-24T13:20:00-05:00,301.954,,,2,29.591,,,1
02AB006,2015-03-24T13:25:00-05:00,301.955,,,2,29.665,,,1
02AB006,2015-03-24T13:30:00-05:00,301.943,,,2,28.786,,,1
02AB006,2015-03-24T13:35:00-05:00,301.949,,,2,29.224,,,1
02AB006,2015-03-24T13:40:00-05:00,301.952,,,2,29.444,,,1
02AB006,2015-03-24T13:45:00-05:00,301.950,,,2,29.298,,,1
02AB006,2015-03-24T13:50:00-05:00,301.950,,,2,29.298,,,1
02AB006,2015-03-24T13:55:00-05:00,301.953,,,2,29.518,,,1
02AB006,2015-03-24T14:00:00-05:00,301.954,,,2,29.591,,,1
02AB006,2015-03-24T14:05:00-05:00,301.954,,,2,29.591,,,1
02AB006,2015-03-24T14:10:00-05:00,301.950,,,2,29.297,,,1
02AB006,2015-03-24T14:15:00-05:00,301.945,,,2,28.932,,,1
02AB006,2015-03-24T14:20:00-05:00,301.949,,,2,29.224,,,1
02AB006,2015-03-24T14:25:00-05:00,301.948,,,2,29.151,,,1
02AB006,2015-03-24T14:30:00-05:00,301.952,,,2,29.444,,,1
02AB006,2015-03-24T14:35:00-05:00,301.948,,,2,29.151,,,1
02AB006,2015-03-24T14:40:00-05:00,301.952,,,2,29.444,,,1
02AB006,2015-03-24T14:45:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T14:50:00-05:00,301.952,,,2,29.444,,,1
02AB006,2015-03-24T14:55:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T15:00:00-05:00,301.949,,,2,29.224,,,1
02AB006,2015-03-24T15:05:00-05:00,301.953,,,2,29.517,,,1
02AB006,2015-03-24T15:10:00-05:00,301.952,,,2,29.444,,,1
02AB006,2015-03-24T15:15:00-05:00,301.958,,,2,29.885,,,1
02AB006,2015-03-24T15:20:00-05:00,301.949,,,2,29.224,,,1
02AB006,2015-03-24T15:25:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T15:30:00-05:00,301.953,,,2,29.517,,,1
02AB006,2015-03-24T15:35:00-05:00,301.951,,,2,29.370,,,1
02AB006,2015-03-24T15:40:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T15:45:00-05:00,301.952,,,2,29.444,,,1
02AB006,2015-03-24T15:50:00-05:00,301.959,,,2,29.959,,,1
02AB006,2015-03-24T15:55:00-05:00,301.951,,,2,29.370,,,1
02AB006,2015-03-24T16:00:00-05:00,301.951,,,2,29.370,,,1
02AB006,2015-03-24T16:05:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T16:10:00-05:00,301.954,,,2,29.590,,,1
02AB006,2015-03-24T16:15:00-05:00,301.950,,,2,29.297,,,1
02AB006,2015-03-24T16:20:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T16:25:00-05:00,301.956,,,2,29.737,,,1
02AB006,2015-03-24T16:30:00-05:00,301.957,,,2,29.811,,,1
02AB006,2015-03-24T16:35:00-05:00,301.957,,,2,29.811,,,1
02AB006,2015-03-24T16:40:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T16:45:00-05:00,301.954,,,2,29.590,,,1
02AB006,2015-03-24T16:50:00-05:00,301.959,,,2,29.958,,,1
02AB006,2015-03-24T16:55:00-05:00,301.955,,,2,29.664,,,1
02AB006,2015-03-24T17:00:00-05:00,301.960,,,2,30.032,,,1
02AB006,2015-03-24T17:05:00-05:00,301.956,,,2,29.737,,,1
02AB006,2015-03-24T17:10:00-05:00,301.957,,,2,29.811,,,1
02AB006,2015-03-24T17:15:00-05:00,301.960,,,2,30.032,,,1
02AB006,2015-03-24T17:20:00-05:00,301.956,,,2,29.737,,,1
02AB006,2015-03-24T17:25:00-05:00,301.959,,,2,29.958,,,1
02AB006,2015-03-24T17:30:00-05:00,301.956,,,2,29.737,,,1
02AB006,2015-03-24T17:35:00-05:00,301.953,,,2,29.516,,,1
02AB006,2015-03-24T17:40:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T17:45:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T17:50:00-05:00,301.959,,,2,29.958,,,1
02AB006,2015-03-24T17:55:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T18:00:00-05:00,301.955,,,2,29.663,,,1
02AB006,2015-03-24T18:05:00-05:00,301.955,,,2,29.663,,,1
02AB006,2015-03-24T18:10:00-05:00,301.949,,,2,29.223,,,1
02AB006,2015-03-24T18:15:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T18:20:00-05:00,301.955,,,2,29.663,,,1
02AB006,2015-03-24T18:25:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T18:30:00-05:00,301.954,,,2,29.590,,,1
02AB006,2015-03-24T18:35:00-05:00,301.959,,,2,29.958,,,1
02AB006,2015-03-24T18:40:00-05:00,301.959,,,2,29.958,,,1
02AB006,2015-03-24T18:45:00-05:00,301.957,,,2,29.810,,,1
02AB006,2015-03-24T18:50:00-05:00,301.954,,,2,29.590,,,1
02AB006,2015-03-24T18:55:00-05:00,301.957,,,2,29.810,,,1
02AB006,2015-03-24T19:00:00-05:00,301.960,,,2,30.032,,,1
02AB006,2015-03-24T19:05:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T19:10:00-05:00,301.957,,,2,29.810,,,1
02AB006,2015-03-24T19:15:00-05:00,301.960,,,2,30.032,,,1
02AB006,2015-03-24T19:20:00-05:00,301.956,,,2,29.737,,,1
02AB006,2015-03-24T19:25:00-05:00,301.957,,,2,29.810,,,1
02AB006,2015-03-24T19:30:00-05:00,301.962,,,2,30.179,,,1
02AB006,2015-03-24T19:35:00-05:00,301.956,,,2,29.736,,,1
02AB006,2015-03-24T19:40:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T19:45:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T19:50:00-05:00,301.961,,,2,30.105,,,1
02AB006,2015-03-24T19:55:00-05:00,301.958,,,2,29.884,,,1
02AB006,2015-03-24T20:00:00-05:00,301.960,,,2,30.031,,,1
02AB006,2015-03-24T20:05:00-05:00,301.957,,,2,29.810,,,1
02AB006,2015-03-24T20:10:00-05:00,301.956,,,2,29.736,,,1
02AB006,2015-03-24T20:15:00-05:00,301.964,,,2,30.327,,,1
02AB006,2015-03-24T20:20:00-05:00,301.956,,,2,29.736,,,1
02AB006,2015-03-24T20:25:00-05:00,301.956,,,2,29.736,,,1
02AB006,2015-03-24T20:30:00-05:00,301.960,,,2,30.031,,,1
02AB006,2015-03-24T20:35:00-05:00,301.959,,,2,29.957,,,1
02AB006,2015-03-24T20:40:00-05:00,301.955,,,2,29.663,,,1
02AB006,2015-03-24T20:45:00-05:00,301.951,,,2,29.369,,,1
02AB006,2015-03-24T20:50:00-05:00,301.965,,,2,30.401,,,1
02AB006,2015-03-24T20:55:00-05:00,301.959,,,2,29.957,,,1
02AB006,2015-03-24T21:00:00-05:00,301.962,,,2,30.179,,,1
02AB006,2015-03-24T21:05:00-05:00,301.962,,,2,30.179,,,1
02AB006,2015-03-24T21:10:00-05:00,301.965,,,2,30.401,,,1
02AB006,2015-03-24T21:15:00-05:00,301.962,,,2,30.179,,,1
02AB006,2015-03-24T21:20:00-05:00,301.962,,,2,30.179,,,1
02AB006,2015-03-24T21:25:00-05:00,301.962,,,2,30.179,,,1
02AB006,2015-03-24T21:30:00-05:00,301.964,,,2,30.327,,,1
02AB006,2015-03-24T21:35:00-05:00,301.960,,,2,30.031,,,1
02AB006,2015-03-24T21:40:00-05:00,301.963,,,2,30.253,,,1
02AB006,2015-03-24T21:45:00-05:00,301.956,,,2,29.736,,,1
02AB006,2015-03-24T21:50:00-05:00,301.961,,,2,30.105,,,1
02AB006,2015-03-24T21:55:00-05:00,301.956,,,2,29.736,,,1
02AB006,2015-03-24T22:00:00-05:00,301.963,,,2,30.253,,,1
02AB006,2015-03-24T22:05:00-05:00,301.963,,,2,30.253,,,1
02AB006,2015-03-24T22:10:00-05:00,301.958,,,2,29.883,,,1
02AB006,2015-03-24T22:15:00-05:00,301.962,,,2,30.179,,,1
02AB006,2015-03-24T22:20:00-05:00,301.960,,,2,30.031,,,1
02AB006,2015-03-24T22:25:00-05:00,301.958,,,2,29.883,,,1
02AB006,2015-03-24T22:30:00-05:00,301.958,,,2,29.883,,,1
02AB006,2015-03-24T22:35:00-05:00,301.955,,,2,29.662,,,1
02AB006,2015-03-24T22:40:00-05:00,301.960,,,2,30.031,,,1
02AB006,2015-03-24T22:45:00-05:00,301.958,,,2,29.883,,,1
02AB006,2015-03-24T22:50:00-05:00,301.960,,,2,30.031,,,1
02AB006,2015-03-24T22:55:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-24T23:00:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-24T23:05:00-05:00,301.961,,,2,30.104,,,1
02AB006,2015-03-24T23:10:00-05:00,301.962,,,2,30.178,,,1
02AB006,2015-03-24T23:15:00-05:00,301.962,,,2,30.178,,,1
02AB006,2015-03-24T23:20:00-05:00,301.957,,,2,29.809,,,1
02AB006,2015-03-24T23:25:00-05:00,301.957,,,2,29.809,,,1
02AB006,2015-03-24T23:30:00-05:00,301.959,,,2,29.956,,,1
02AB006,2015-03-24T23:35:00-05:00,301.961,,,2,30.104,,,1
02AB006,2015-03-24T23:40:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-24T23:45:00-05:00,301.960,,,2,30.030,,,1
02AB006,2015-03-24T23:50:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-24T23:55:00-05:00,301.966,,,2,30.475,,,1
02AB006,2015-03-25T00:00:00-05:00,301.962,,,2,30.178,,,1
02AB006,2015-03-25T00:05:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-25T00:10:00-05:00,301.962,,,2,30.178,,,1
02AB006,2015-03-25T00:15:00-05:00,301.964,,,2,30.326,,,1
02AB006,2015-03-25T00:20:00-05:00,301.962,,,2,30.178,,,1
02AB006,2015-03-25T00:25:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-25T00:30:00-05:00,301.962,,,2,30.178,,,1
02AB006,2015-03-25T00:35:00-05:00,301.964,,,2,30.326,,,1
02AB006,2015-03-25T00:40:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-25T00:45:00-05:00,301.966,,,2,30.474,,,1
02AB006,2015-03-25T00:50:00-05:00,301.961,,,2,30.104,,,1
02AB006,2015-03-25T00:55:00-05:00,301.966,,,2,30.474,,,1
02AB006,2015-03-25T01:00:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-25T01:05:00-05:00,301.962,,,2,30.178,,,1
02AB006,2015-03-25T01:10:00-05:00,301.964,,,2,30.326,,,1
02AB006,2015-03-25T01:15:00-05:00,301.958,,,2,29.882,,,1
02AB006,2015-03-25T01:20:00-05:00,301.967,,,2,30.548,,,1
02AB006,2015-03-25T01:25:00-05:00,301.961,,,2,30.104,,,1
02AB006,2015-03-25T01:30:00-05:00,301.966,,,2,30.474,,,1
02AB006,2015-03-25T01:35:00-05:00,301.959,,,2,29.956,,,1
02AB006,2015-03-25T01:40:00-05:00,301.956,,,2,29.735,,,1
02AB006,2015-03-25T01:45:00-05:00,301.963,,,2,30.252,,,1
02AB006,2015-03-25T01:50:00-05:00,301.964,,,2,30.326,,,1
02AB006,2015-03-25T01:55:00-05:00,301.964,,,2,30.326,,,1
02AB006,2015-03-25T02:00:00-05:00,301.958,,,2,29.882,,,1
02AB006,2015-03-25T02:05:00-05:00,301.959,,,2,29.956,,,1
02AB006,2015-03-25T02:10:00-05:00,301.962,,,2,30.177,,,1
02AB006,2015-03-25T02:15:00-05:00,301.959,,,2,29.956,,,1
02AB006,2015-03-25T02:20:00-05:00,301.961,,,2,30.103,,,1
02AB006,2015-03-25T02:25:00-05:00,301.961,,,2,30.103,,,1
02AB006,2015-03-25T02:30:00-05:00,301.959,,,2,29.956,,,1
02AB006,2015-03-25T02:35:00-05:00,301.965,,,2,30.400,,,1
02AB006,2015-03-25T02:40:00-05:00,301.960,,,2,30.029,,,1
02AB006,2015-03-25T02:45:00-05:00,301.960,,,2,30.029,,,1
02AB006,2015-03-25T02:50:00-05:00,301.965,,,2,30.399,,,1
02AB006,2015-03-25T02:55:00-05:00,301.963,,,2,30.251,,,1
02AB006,2015-03-25T03:00:00-05:00,301.958,,,2,29.882,,,1
02AB006,2015-03-25T03:05:00-05:00,301.961,,,2,30.103,,,1
02AB006,2015-03-25T03:10:00-05:00,301.963,,,2,30.251,,,1
02AB006,2015-03-25T03:15:00-05:00,301.960,,,2,30.029,,,1
02AB006,2015-03-25T03:20:00-05:00,301.964,,,2,30.325,,,1
02AB006,2015-03-25T03:25:00-05:00,301.961,,,2,30.103,,,1
02AB006,2015-03-25T03:30:00-05:00,301.959,,,2,29.955,,,1
02AB006,2015-03-25T03:35:00-05:00,301.962,,,2,30.177,,,1
02AB006,2015-03-25T03:40:00-05:00,301.959,,,2,29.955,,,1
02AB006,2015-03-25T03:45:00-05:00,301.962,,,2,30.177,,,1
02AB006,2015-03-25T03:50:00-05:00,301.958,,,2,29.881,,,1
02AB006,2015-03-25T03:55:00-05:00,301.955,,,2,29.660,,,1
02AB006,2015-03-25T04:00:00-05:00,301.960,,,2,30.029,,,1
02AB006,2015-03-25T04:05:00-05:00,301.956,,,2,29.734,,,1
02AB006,2015-03-25T04:10:00-05:00,301.960,,,2,30.029,,,1
02AB006,2015-03-25T04:15:00-05:00,301.956,,,2,29.734,,,1
02AB006,2015-03-25T04:20:00-05:00,301.956,,,2,29.734,,,1
02AB006,2015-03-25T04:25:00-05:00,301.952,,,2,29.440,,,1
02AB006,2015-03-25T04:30:00-05:00,301.957,,,2,29.807,,,1
02AB006,2015-03-25T04:35:00-05:00,301.947,,,2,29.074,,,1
02AB006,2015-03-25T04:40:00-05:00,301.955,,,2,29.660,,,1
02AB006,2015-03-25T04:45:00-05:00,301.956,,,2,29.734,,,1
02AB006,2015-03-25T04:50:00-05:00,301.956,,,2,29.734,,,1
02AB006,2015-03-25T04:55:00-05:00,301.954,,,2,29.587,,,1
02AB006,2015-03-25T05:00:00-05:00,301.952,,,2,29.440,,,1
02AB006,2015-03-25T05:05:00-05:00,301.952,,,2,29.440,,,1
02AB006,2015-03-25T05:10:00-05:00,301.954,,,2,29.586,,,1
02AB006,2015-03-25T05:15:00-05:00,301.950,,,2,29.293,,,1
02AB006,2015-03-25T05:20:00-05:00,301.948,,,2,29.146,,,1
02AB006,2015-03-25T05:25:00-05:00,301.948,,,2,29.146,,,1
02AB006,2015-03-25T05:30:00-05:00,301.949,,,2,29.220,,,1
02AB006,2015-03-25T05:35:00-05:00,301.947,,,2,29.073,,,1
02AB006,2015-03-25T05:40:00-05:00,301.945,,,2,28.927,,,1
02AB006,2015-03-25T05:45:00-05:00,301.940,,,2,28.563,,,1
02AB006,2015-03-25T05:50:00-05:00,301.946,,,2,29.000,,,1
02AB006,2015-03-25T05:55:00-05:00,301.945,,,2,28.927,,,1
02AB006,2015-03-25T06:00:00-05:00,301.947,,,2,29.073,,,1
02AB006,2015-03-25T06:05:00-05:00,301.944,,,2,28.854,,,1
02AB006,2015-03-25T06:10:00-05:00,301.940,,,2,28.563,,,1
02AB006,2015-03-25T06:15:00-05:00,301.939,,,2,28.490,,,1
02AB006,2015-03-25T06:20:00-05:00,301.939,,,2,28.490,,,1
02AB006,2015-03-25T06:25:00-05:00,301.936,,,2,28.273,,,1
02AB006,2015-03-25T06:30:00-05:00,301.937,,,2,28.345,,,1
02AB006,2015-03-25T06:35:00-05:00,301.935,,,2,28.200,,,1
02AB006,2015-03-25T06:40:00-05:00,301.932,,,2,27.984,,,1
02AB006,2015-03-25T06:45:00-05:00,301.934,,,2,28.128,,,1
02AB006,2015-03-25T06:50:00-05:00,301.926,,,2,27.552,,,1
02AB006,2015-03-25T06:55:00-05:00,301.930,,,2,27.839,,,1
02AB006,2015-03-25T07:00:00-05:00,301.934,,,2,28.128,,,1
02AB006,2015-03-25T07:05:00-05:00,301.935,,,2,28.200,,,1
02AB006,2015-03-25T07:10:00-05:00,301.933,,,2,28.056,,,1
02AB006,2015-03-25T07:15:00-05:00,301.926,,,2,27.552,,,1
02AB006,2015-03-25T07:20:00-05:00,301.925,,,2,27.480,,,1
02AB006,2015-03-25T07:25:00-05:00,301.931,,,2,27.911,,,1
02AB006,2015-03-25T07:30:00-05:00,301.926,,,2,27.552,,,1
02AB006,2015-03-25T07:35:00-05:00,301.921,,,2,27.194,,,1
02AB006,2015-03-25T07:40:00-05:00,301.927,,,2,27.623,,,1
02AB006,2015-03-25T07:45:00-05:00,301.927,,,2,27.623,,,1
02AB006,2015-03-25T07:50:00-05:00,301.925,,,2,27.480,,,1
02AB006,2015-03-25T07:55:00-05:00,301.923,,,2,27.336,,,1
02AB006,2015-03-25T08:00:00-05:00,301.925,,,2,27.480,,,1
02AB006,2015-03-25T08:05:00-05:00,301.924,,,2,27.408,,,1
02AB006,2015-03-25T08:10:00-05:00,301.924,,,2,27.408,,,1
02AB006,2015-03-25T08:15:00-05:00,301.922,,,2,27.265,,,1
02AB006,2015-03-25T08:20:00-05:00,301.923,,,2,27.336,,,1
02AB006,2015-03-25T08:25:00-05:00,301.923,,,2,27.336,,,1
02AB006,2015-03-25T08:30:00-05:00,301.920,,,2,27.122,,,1
02AB006,2015-03-25T08:35:00-05:00,301.915,,,2,26.766,,,1
02AB006,2015-03-25T08:40:00-05:00,301.922,,,2,27.265,,,1
02AB006,2015-03-25T08:45:00-05:00,301.919,,,2,27.050,,,1
02AB006,2015-03-25T08:50:00-05:00,301.916,,,2,26.837,,,1
02AB006,2015-03-25T08:55:00-05:00,301.915,,,2,26.766,,,1
02AB006,2015-03-25T09:00:00-05:00,301.915,,,2,26.765,,,1
02AB006,2015-03-25T09:05:00-05:00,301.913,,,2,26.623,,,1
02AB006,2015-03-25T09:10:00-05:00,301.911,,,2,26.482,,,1
02AB006,2015-03-25T09:15:00-05:00,301.912,,,2,26.552,,,1
02AB006,2015-03-25T09:20:00-05:00,301.908,,,2,26.269,,,1
02AB006,2015-03-25T09:25:00-05:00,301.911,,,2,26.482,,,1
02AB006,2015-03-25T09:30:00-05:00,301.911,,,2,26.482,,,1
02AB006,2015-03-25T09:35:00-05:00,301.912,,,2,26.552,,,1
02AB006,2015-03-25T09:40:00-05:00,301.910,,,2,26.411,,,1
02AB006,2015-03-25T09:45:00-05:00,301.906,,,2,26.128,,,1
02AB006,2015-03-25T09:50:00-05:00,301.907,,,2,26.199,,,1
02AB006,2015-03-25T09:55:00-05:00,301.905,,,2,26.058,,,1
02AB006,2015-03-25T10:00:00-05:00,301.906,,,2,26.128,,,1
02AB006,2015-03-25T10:05:00-05:00,301.907,,,2,26.199,,,1
02AB006,2015-03-25T10:10:00-05:00,301.902,,,2,25.846,,,1
02AB006,2015-03-25T10:15:00-05:00,301.903,,,2,25.917,,,1
02AB006,2015-03-25T10:20:00-05:00,301.905,,,2,26.057,,,1
02AB006,2015-03-25T10:25:00-05:00,301.900,,,2,25.706,,,1
02AB006,2015-03-25T10:30:00-05:00,301.898,,,2,25.566,,,1
02AB006,2015-03-25T10:35:00-05:00,301.897,,,2,25.496,,,1
02AB006,2015-03-25T10:40:00-05:00,301.899,,,2,25.636,,,1
02AB006,2015-03-25T10:45:00-05:00,301.894,,,2,25.286,,,1
02AB006,2015-03-25T10:50:00-05:00,301.899,,,2,25.636,,,1
02AB006,2015-03-25T10:55:00-05:00,301.899,,,2,25.636,,,1
02AB006,2015-03-25T11:00:00-05:00,301.900,,,2,25.706,,,1
02AB006,2015-03-25T11:05:00-05:00,301.896,,,2,25.426,,,1
02AB006,2015-03-25T11:10:00-05:00,301.893,,,2,25.216,,,1
02AB006,2015-03-25T11:15:00-05:00,301.900,,,2,25.706,,,1
02AB006,2015-03-25T11:20:00-05:00,301.896,,,2,25.426,,,1
02AB006,2015-03-25T11:25:00-05:00,301.894,,,2,25.286,,,1
02AB006,2015-03-25T11:30:00-05:00,301.894,,,2,25.286,,,1
02AB006,2015-03-25T11:35:00-05:00,301.896,,,2,25.426,,,1
02AB006,2015-03-25T11:40:00-05:00,301.894,,,2,25.286,,,1
02AB006,2015-03-25T11:45:00-05:00,301.893,,,2,25.216,,,1
02AB006,2015-03-25T11:50:00-05:00,301.893,,,2,25.216,,,1
02AB006,2015-03-25T11:55:00-05:00,301.896,,,2,25.426,,,1
02AB006,2015-03-25T12:00:00-05:00,301.890,,,2,25.007,,,1
02AB006,2015-03-25T12:05:00-05:00,301.890,,,2,25.007,,,1
02AB006,2015-03-25T12:10:00-05:00,301.889,,,2,24.938,,,1
02AB006,2015-03-25T12:15:00-05:00,301.888,,,2,24.868,,,1
02AB006,2015-03-25T12:20:00-05:00,301.892,,,2,25.146,,,1
02AB006,2015-03-25T12:25:00-05:00,301.890,,,2,25.007,,,1
02AB006,2015-03-25T12:30:00-05:00,301.887,,,2,24.799,,,1
02AB006,2015-03-25T12:35:00-05:00,301.889,,,2,24.938,,,1
02AB006,2015-03-25T12:40:00-05:00,301.887,,,2,24.799,,,1
02AB006,2015-03-25T12:45:00-05:00,301.885,,,2,24.661,,,1
02AB006,2015-03-25T12:50:00-05:00,301.882,,,2,24.453,,,1
02AB006,2015-03-25T12:55:00-05:00,301.887,,,2,24.799,,,1
02AB006,2015-03-25T13:00:00-05:00,301.884,,,2,24.591,,,1
02AB006,2015-03-25T13:05:00-05:00,301.885,,,2,24.660,,,1
02AB006,2015-03-25T13:10:00-05:00,301.882,,,2,24.453,,,1
02AB006,2015-03-25T13:15:00-05:00,301.883,,,2,24.522,,,1
02AB006,2015-03-25T13:20:00-05:00,301.883,,,2,24.522,,,1
02AB006,2015-03-25T13:25:00-05:00,301.881,,,2,24.384,,,1
02AB006,2015-03-25T13:30:00-05:00,301.878,,,2,24.178,,,1
02AB006,2015-03-25T13:35:00-05:00,301.882,,,2,24.453,,,1
02AB006,2015-03-25T13:40:00-05:00,301.879,,,2,24.247,,,1
02AB006,2015-03-25T13:45:00-05:00,301.882,,,2,24.453,,,1
